Código Plan,Plan,Cohorte,Sede,RUN,DV,Nombres,Apellido Paterno,Apellido Materno,Número de alumno,Periodo Asignatura,Código Asignatura,Asignatura,Convocatoria,Calificación,Nota
HW2,Magia NOCTURNA PLAN 2005,2024-01,Hogwarts,19810423,1,FERNANDO ALFONSO,FUENTES,GONZALEZ,3583,2024-02,HP24090,TALLER DE LIBRO REGLAMENTARIO DE HECHIZOS,MAR,,
HW2,Magia NOCTURNA PLAN 2005,2024-01,Hogwarts,19810423,1,FERNANDO ALFONSO,FUENTES,GONZALEZ,3583,2024-02,HP24090,TALLER DE LIBRO REGLAMENTARIO DE HECHIZOS,DIC,,
HW2,Magia NOCTURNA PLAN 2005,2024-01,Hogwarts,16754369,7,EDUARDO ANDRES,MIRANDA,MELLA,3434,2024-02,HP24090,TALLER DE LIBRO REGLAMENTARIO DE HECHIZOS,MAR,,
HW2,Magia NOCTURNA PLAN 2005,2024-01,Hogwarts,16754369,7,EDUARDO ANDRES,MIRANDA,MELLA,3434,2024-02,HP24090,TALLER DE LIBRO REGLAMENTARIO DE HECHIZOS,DIC,,
HW2,Magia NOCTURNA PLAN 2005,2017-01,Hogwarts,20942950,9,SEBASTIAN ANTONIO,CABELLO,GALLARDO,3593,2024-02,HP14148,TALLER DE POCIONES,MAR,,
HW2,Magia NOCTURNA PLAN 2005,2017-01,Hogwarts,20942950,9,SEBASTIAN ANTONIO,CABELLO,GALLARDO,3593,2024-02,HP14148,TALLER DE POCIONES,DIC,,
HP2,Magia PLAN 2005,2019-01,Hogwarts,25631207,0,DIEGO RICARDO,LOWICK-RUSSELL,HENRIQUEZ,4355,2024-02,HP14148,TALLER DE POCIONES,MAR,,
HP2,Magia PLAN 2005,2019-01,Hogwarts,25631207,0,DIEGO RICARDO,LOWICK-RUSSELL,HENRIQUEZ,4355,2024-02,HP14148,TALLER DE POCIONES,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2020-01,Beauxbaton,11122752,4,SEBASTIÁN IGNACIO,MELÉNDEZ,MUÑOZ,1654,2024-02,HP14148,TALLER DE POCIONES,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2020-01,Beauxbaton,11122752,4,SEBASTIÁN IGNACIO,MELÉNDEZ,MUÑOZ,1654,2024-02,HP14148,TALLER DE POCIONES,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2020-01,Beauxbaton,12329201,K,OSCAR FERNANDO,ROJAS,PONCE,1691,2024-02,HP14148,TALLER DE POCIONES,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2020-01,Beauxbaton,12329201,K,OSCAR FERNANDO,ROJAS,PONCE,1691,2024-02,HP14148,TALLER DE POCIONES,DIC,,
HP2,Magia PLAN 2005,2020-01,Hogwarts,10327177,2,FABIÁN ALONSO,ABARCA,DÍAZ,4418,2024-02,HP14148,TALLER DE POCIONES,MAR,,
HP2,Magia PLAN 2005,2020-01,Hogwarts,10327177,2,FABIÁN ALONSO,ABARCA,DÍAZ,4418,2024-02,HP14148,TALLER DE POCIONES,DIC,,
HP2,Magia PLAN 2005,2020-01,Hogwarts,18219302,2,MARIAJESUS,CASANOVA,VALDÉS,4457,2024-02,HP14148,TALLER DE POCIONES,MAR,,
HP2,Magia PLAN 2005,2020-01,Hogwarts,18219302,2,MARIAJESUS,CASANOVA,VALDÉS,4457,2024-02,HP14148,TALLER DE POCIONES,DIC,,
HP2,Magia PLAN 2005,2020-01,Hogwarts,4898766,9,CATALINA ELISA,TORO,DÍAZ,4429,2024-02,HP14148,TALLER DE POCIONES,MAR,,
HP2,Magia PLAN 2005,2020-01,Hogwarts,4898766,9,CATALINA ELISA,TORO,DÍAZ,4429,2024-02,HP14148,TALLER DE POCIONES,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2021-01,Beauxbaton,18981079,4,CARMIÑA ANAÍS ROMINA,LARA,CARVAJAL,1768,2024-02,HP14148,TALLER DE POCIONES,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2021-01,Beauxbaton,18981079,4,CARMIÑA ANAÍS ROMINA,LARA,CARVAJAL,1768,2024-02,HP14148,TALLER DE POCIONES,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2021-01,Beauxbaton,13362210,2,ANTONIA IGNACIA,VARAS,CALDERÓN,1781,2024-02,HP14148,TALLER DE POCIONES,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2021-01,Beauxbaton,13362210,2,ANTONIA IGNACIA,VARAS,CALDERÓN,1781,2024-02,HP14148,TALLER DE POCIONES,DIC,,
HP2,Magia PLAN 2005,2021-01,Hogwarts,8084482,3,CARLOS SEBASTIÁN,ALDUNCE,SILVA,4548,2024-02,HP14148,TALLER DE POCIONES,MAR,,
HP2,Magia PLAN 2005,2021-01,Hogwarts,8084482,3,CARLOS SEBASTIÁN,ALDUNCE,SILVA,4548,2024-02,HP14148,TALLER DE POCIONES,DIC,,
HP2,Magia PLAN 2005,2021-01,Hogwarts,4427069,1,JORGE JESÚS,CASTILLO,SEGUEL,4649,2024-02,HP14148,TALLER DE POCIONES,MAR,,
HP2,Magia PLAN 2005,2021-01,Hogwarts,4427069,1,JORGE JESÚS,CASTILLO,SEGUEL,4649,2024-02,HP14148,TALLER DE POCIONES,DIC,,
HP2,Magia PLAN 2005,2021-01,Hogwarts,14263169,3,RODRIGO JESÚS,FUENTES,CASTILLO,4560,2024-02,HP14148,TALLER DE POCIONES,MAR,,
HP2,Magia PLAN 2005,2021-01,Hogwarts,14263169,3,RODRIGO JESÚS,FUENTES,CASTILLO,4560,2024-02,HP14148,TALLER DE POCIONES,DIC,,
HP2,Magia PLAN 2005,2021-01,Hogwarts,10099656,6,AMIN DAREM,MUSSA,MELLA,4561,2024-02,HP14148,TALLER DE POCIONES,MAR,,
HP2,Magia PLAN 2005,2021-01,Hogwarts,10099656,6,AMIN DAREM,MUSSA,MELLA,4561,2024-02,HP14148,TALLER DE POCIONES,DIC,,
HP2,Magia PLAN 2005,2021-01,Hogwarts,4143809,1,RODRIGO IGNACIO,ROJAS,ROJAS,4569,2024-02,HP14148,TALLER DE POCIONES,MAR,,
HP2,Magia PLAN 2005,2021-01,Hogwarts,4143809,1,RODRIGO IGNACIO,ROJAS,ROJAS,4569,2024-02,HP14148,TALLER DE POCIONES,DIC,,
HP2,Magia PLAN 2005,2021-01,Hogwarts,19554147,2,FERNANDA CAMILA,SANTOLAYA,SEGURA,4537,2024-02,HP14148,TALLER DE POCIONES,DIC,,
HP2,Magia PLAN 2005,2021-01,Hogwarts,19554147,2,FERNANDA CAMILA,SANTOLAYA,SEGURA,4537,2024-02,HP14148,TALLER DE POCIONES,MAR,,
HP2,Magia PLAN 2005,2021-01,Hogwarts,20891814,0,ANTONIA,UGARTE,TAPIA,4605,2024-02,HP14148,TALLER DE POCIONES,MAR,,
HP2,Magia PLAN 2005,2021-01,Hogwarts,20891814,0,ANTONIA,UGARTE,TAPIA,4605,2024-02,HP14148,TALLER DE POCIONES,DIC,,
HP2,Magia PLAN 2005,2021-01,Hogwarts,6526700,2,JUAN CRISTÓBAL,VIDAL,PRIETO,4566,2024-02,HP14148,TALLER DE POCIONES,DIC,,
HP2,Magia PLAN 2005,2021-01,Hogwarts,6526700,2,JUAN CRISTÓBAL,VIDAL,PRIETO,4566,2024-02,HP14148,TALLER DE POCIONES,MAR,,
HW2,Magia NOCTURNA PLAN 2005,2021-01,Hogwarts,21523270,3,WALTER ALEJANDRO,BUGUEÑO,CARVAJAL,3259,2024-02,HP14148,TALLER DE POCIONES,MAR,,
HW2,Magia NOCTURNA PLAN 2005,2021-01,Hogwarts,21523270,3,WALTER ALEJANDRO,BUGUEÑO,CARVAJAL,3259,2024-02,HP14148,TALLER DE POCIONES,DIC,,
HW2,Magia NOCTURNA PLAN 2005,2021-01,Hogwarts,17480019,5,FRANCISCA MARISOL,MUÑOZ,CASTAÑEDA,3195,2024-02,HP14148,TALLER DE POCIONES,MAR,,
HW2,Magia NOCTURNA PLAN 2005,2021-01,Hogwarts,17480019,5,FRANCISCA MARISOL,MUÑOZ,CASTAÑEDA,3195,2024-02,HP14148,TALLER DE POCIONES,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2022-01,Beauxbaton,5801621,8,FERNANDA ANDREA,CAZAUX,CARVAJAL,1831,2024-02,HP14148,TALLER DE POCIONES,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2022-01,Beauxbaton,5801621,8,FERNANDA ANDREA,CAZAUX,CARVAJAL,1831,2024-02,HP14148,TALLER DE POCIONES,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2022-01,Beauxbaton,22048164,3,MICAELA ANTONIA,MELYS,THENOUX,1875,2024-02,HP14148,TALLER DE POCIONES,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2022-01,Beauxbaton,22048164,3,MICAELA ANTONIA,MELYS,THENOUX,1875,2024-02,HP14148,TALLER DE POCIONES,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2022-01,Beauxbaton,6409597,6,AMAPOLA ANTONIA,MONTERO,MARAMBIO,1892,2024-02,HP14148,TALLER DE POCIONES,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2022-01,Beauxbaton,6409597,6,AMAPOLA ANTONIA,MONTERO,MARAMBIO,1892,2024-02,HP14148,TALLER DE POCIONES,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2022-01,Beauxbaton,6099210,7,ANISE GABRIELA,SOBINO,MOSCOSO,1933,2024-02,HP14148,TALLER DE POCIONES,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2022-01,Beauxbaton,6099210,7,ANISE GABRIELA,SOBINO,MOSCOSO,1933,2024-02,HP14148,TALLER DE POCIONES,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2022-01,Beauxbaton,6313625,1,MORIN ALEJANDRA,VALENCIA,SALINAS,1911,2024-02,HP14148,TALLER DE POCIONES,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2022-01,Beauxbaton,6313625,1,MORIN ALEJANDRA,VALENCIA,SALINAS,1911,2024-02,HP14148,TALLER DE POCIONES,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2022-01,Beauxbaton,5342641,3,GONZALO ANTONIO,VEGA,VARGAS,1899,2024-02,HP14148,TALLER DE POCIONES,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2022-01,Beauxbaton,5342641,3,GONZALO ANTONIO,VEGA,VARGAS,1899,2024-02,HP14148,TALLER DE POCIONES,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2022-01,Beauxbaton,9753565,3,VIVIANA CONSTANZA,ZAMBRA,ARAYA,1884,2024-02,HP14148,TALLER DE POCIONES,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2022-01,Beauxbaton,9753565,3,VIVIANA CONSTANZA,ZAMBRA,ARAYA,1884,2024-02,HP14148,TALLER DE POCIONES,DIC,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,6451994,8,MATIAS EMILIO,ATENAS,ROBLES,4673,2024-02,HP14148,TALLER DE POCIONES,MAR,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,6451994,8,MATIAS EMILIO,ATENAS,ROBLES,4673,2024-02,HP14148,TALLER DE POCIONES,DIC,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,23313278,0,MIGUEL IGNACIO,DÍAZ,ARAVENA,4693,2024-02,HP14148,TALLER DE POCIONES,MAR,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,23313278,0,MIGUEL IGNACIO,DÍAZ,ARAVENA,4693,2024-02,HP14148,TALLER DE POCIONES,DIC,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,25444300,7,PÍA BELÉN,DÍAZ,TAMBLAY,4658,2024-02,HP14148,TALLER DE POCIONES,MAR,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,25444300,7,PÍA BELÉN,DÍAZ,TAMBLAY,4658,2024-02,HP14148,TALLER DE POCIONES,DIC,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,8931042,7,VANIA SILVIA,DOMIC,CANALES,4719,2024-02,HP14148,TALLER DE POCIONES,MAR,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,8931042,7,VANIA SILVIA,DOMIC,CANALES,4719,2024-02,HP14148,TALLER DE POCIONES,DIC,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,19250254,9,JOSÉ AGUSTÍN,ESPINOZA,LEIVA,4723,2024-02,HP14148,TALLER DE POCIONES,MAR,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,19250254,9,JOSÉ AGUSTÍN,ESPINOZA,LEIVA,4723,2024-02,HP14148,TALLER DE POCIONES,DIC,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,16276686,5,ISAAC NICOLÁS,FUENTES,PINO,4752,2024-02,HP14148,TALLER DE POCIONES,MAR,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,16276686,5,ISAAC NICOLÁS,FUENTES,PINO,4752,2024-02,HP14148,TALLER DE POCIONES,DIC,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,18718393,7,MARTIN ANDRES,GONZÁLEZ,MARDONES,4756,2024-02,HP14148,TALLER DE POCIONES,MAR,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,18718393,7,MARTIN ANDRES,GONZÁLEZ,MARDONES,4756,2024-02,HP14148,TALLER DE POCIONES,DIC,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,14867650,5,YANIRA BELÉN,HERRERA,CHAMORRO,4751,2024-02,HP14148,TALLER DE POCIONES,DIC,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,14867650,5,YANIRA BELÉN,HERRERA,CHAMORRO,4751,2024-02,HP14148,TALLER DE POCIONES,MAR,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,20184813,9,FELIPE ANDRÉS,HIDALGO,LUPPICHINI,4715,2024-02,HP14148,TALLER DE POCIONES,MAR,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,20184813,9,FELIPE ANDRÉS,HIDALGO,LUPPICHINI,4715,2024-02,HP14148,TALLER DE POCIONES,DIC,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,4139916,8,HOMERO MATÍAS,LÓPEZ,SALAZAR,4674,2024-02,HP14148,TALLER DE POCIONES,MAR,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,4139916,8,HOMERO MATÍAS,LÓPEZ,SALAZAR,4674,2024-02,HP14148,TALLER DE POCIONES,DIC,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,20032636,2,GUILLERMO ANDRÉS,LÓPEZ,VALDÉS,4728,2024-02,HP14148,TALLER DE POCIONES,MAR,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,20032636,2,GUILLERMO ANDRÉS,LÓPEZ,VALDÉS,4728,2024-02,HP14148,TALLER DE POCIONES,DIC,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,9765436,4,RICARDO ALBERTO,MATURANA,ARIAS,4680,2024-02,HP14148,TALLER DE POCIONES,MAR,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,9765436,4,RICARDO ALBERTO,MATURANA,ARIAS,4680,2024-02,HP14148,TALLER DE POCIONES,DIC,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,16796507,4,CAMILA JAVIERA,MONREAL,LEPE,4754,2024-02,HP14148,TALLER DE POCIONES,MAR,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,16796507,4,CAMILA JAVIERA,MONREAL,LEPE,4754,2024-02,HP14148,TALLER DE POCIONES,DIC,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,13529452,9,CRISTIAN ANDRÉS,NOVOA,ARANDA,4768,2024-02,HP14148,TALLER DE POCIONES,MAR,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,13529452,9,CRISTIAN ANDRÉS,NOVOA,ARANDA,4768,2024-02,HP14148,TALLER DE POCIONES,DIC,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,11825291,8,MATÍAS IGNACIO,POBLETE,POBLETE,4761,2024-02,HP14148,TALLER DE POCIONES,MAR,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,11825291,8,MATÍAS IGNACIO,POBLETE,POBLETE,4761,2024-02,HP14148,TALLER DE POCIONES,DIC,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,7212999,K,ANTONIA SOLEDAD,RIQUELME,FIGUEROA,4669,2024-02,HP14148,TALLER DE POCIONES,MAR,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,7212999,K,ANTONIA SOLEDAD,RIQUELME,FIGUEROA,4669,2024-02,HP14148,TALLER DE POCIONES,DIC,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,25866114,K,BENJAMÍN PATRICIO,SALAZAR,HERRERA,4745,2024-02,HP14148,TALLER DE POCIONES,MAR,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,25866114,K,BENJAMÍN PATRICIO,SALAZAR,HERRERA,4745,2024-02,HP14148,TALLER DE POCIONES,DIC,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,11673411,1,LUIS ALBERTO,SOTO,NÚÑEZ,4698,2024-02,HP14148,TALLER DE POCIONES,MAR,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,11673411,1,LUIS ALBERTO,SOTO,NÚÑEZ,4698,2024-02,HP14148,TALLER DE POCIONES,DIC,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,23087420,9,MARTINA ALEJANDRA,SUÁREZ,GUZMÁN,4660,2024-02,HP14148,TALLER DE POCIONES,MAR,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,23087420,9,MARTINA ALEJANDRA,SUÁREZ,GUZMÁN,4660,2024-02,HP14148,TALLER DE POCIONES,DIC,,
HW2,Magia NOCTURNA PLAN 2005,2022-01,Hogwarts,11545348,9,IGNACIO BERNABÉ,BARRIOS,GAONA,3329,2024-02,HP14148,TALLER DE POCIONES,MAR,,
HW2,Magia NOCTURNA PLAN 2005,2022-01,Hogwarts,11545348,9,IGNACIO BERNABÉ,BARRIOS,GAONA,3329,2024-02,HP14148,TALLER DE POCIONES,DIC,,
HW2,Magia NOCTURNA PLAN 2005,2022-01,Hogwarts,21837525,3,ALFONSO REINERIO,JARA,ÁLVAREZ,3315,2024-02,HP14148,TALLER DE POCIONES,MAR,,
HW2,Magia NOCTURNA PLAN 2005,2022-01,Hogwarts,21837525,3,ALFONSO REINERIO,JARA,ÁLVAREZ,3315,2024-02,HP14148,TALLER DE POCIONES,DIC,,
HW2,Magia NOCTURNA PLAN 2005,2022-01,Hogwarts,20944395,5,ÁLVARO JAVIER,PALMA,JELDRES,3283,2024-02,HP14148,TALLER DE POCIONES,MAR,,
HW2,Magia NOCTURNA PLAN 2005,2022-01,Hogwarts,20944395,5,ÁLVARO JAVIER,PALMA,JELDRES,3283,2024-02,HP14148,TALLER DE POCIONES,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,8815642,2,FERNANDA BELEN,ÁLVAREZ,VALDEBENITO,1979,2024-02,HP14148,TALLER DE POCIONES,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,8815642,2,FERNANDA BELEN,ÁLVAREZ,VALDEBENITO,1979,2024-02,HP14148,TALLER DE POCIONES,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,24149891,0,FELIPE JAVIER,ARENAS,VILLEGAS,1999,2024-02,HP14148,TALLER DE POCIONES,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,24149891,0,FELIPE JAVIER,ARENAS,VILLEGAS,1999,2024-02,HP14148,TALLER DE POCIONES,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,22691794,3,ALONSO DANIEL,ASTORGA,SOTO,2074,2024-02,HP14148,TALLER DE POCIONES,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,22691794,3,ALONSO DANIEL,ASTORGA,SOTO,2074,2024-02,HP14148,TALLER DE POCIONES,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,22537629,0,CARLO ANTONIO,BASCUÑÁN,BRAVO,1965,2024-02,HP14148,TALLER DE POCIONES,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,22537629,0,CARLO ANTONIO,BASCUÑÁN,BRAVO,1965,2024-02,HP14148,TALLER DE POCIONES,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,23360374,3,CAROLINA PILAR,BRICEÑO,VICENCIO,1985,2024-02,HP14148,TALLER DE POCIONES,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,23360374,3,CAROLINA PILAR,BRICEÑO,VICENCIO,1985,2024-02,HP14148,TALLER DE POCIONES,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,25944448,1,JAVIERA NATALYA,CASTILLO,LÓPEZ,2005,2024-02,HP14148,TALLER DE POCIONES,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,25944448,1,JAVIERA NATALYA,CASTILLO,LÓPEZ,2005,2024-02,HP14148,TALLER DE POCIONES,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,21751858,3,IAN ALESSANDRO,CRUZ,BARRERA,1982,2024-02,HP14148,TALLER DE POCIONES,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,21751858,3,IAN ALESSANDRO,CRUZ,BARRERA,1982,2024-02,HP14148,TALLER DE POCIONES,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,11152838,2,CONSUELO DE LOS ANGELES,DELGADO,ROJAS,2022,2024-02,HP14148,TALLER DE POCIONES,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,11152838,2,CONSUELO DE LOS ANGELES,DELGADO,ROJAS,2022,2024-02,HP14148,TALLER DE POCIONES,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,23904884,0,MATILDA AURORA,DUBO,CASTILLO,1969,2024-02,HP14148,TALLER DE POCIONES,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,23904884,0,MATILDA AURORA,DUBO,CASTILLO,1969,2024-02,HP14148,TALLER DE POCIONES,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,20984086,4,LUCIANO RAÚL,GÓMEZ,ASTUDILLO,2031,2024-02,HP14148,TALLER DE POCIONES,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,20984086,4,LUCIANO RAÚL,GÓMEZ,ASTUDILLO,2031,2024-02,HP14148,TALLER DE POCIONES,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,15292319,3,MATÍAS ANDRÉS,IRIARTE,RAMOS,2014,2024-02,HP14148,TALLER DE POCIONES,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,15292319,3,MATÍAS ANDRÉS,IRIARTE,RAMOS,2014,2024-02,HP14148,TALLER DE POCIONES,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,14545433,K,VICENTE PATRICIO,LÓPEZ,ABELLEIRA,1970,2024-02,HP14148,TALLER DE POCIONES,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,14545433,K,VICENTE PATRICIO,LÓPEZ,ABELLEIRA,1970,2024-02,HP14148,TALLER DE POCIONES,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,8237917,4,JORGE BENJAMÍN,MIRANDA,CORTÉS,1989,2024-02,HP14148,TALLER DE POCIONES,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,8237917,4,JORGE BENJAMÍN,MIRANDA,CORTÉS,1989,2024-02,HP14148,TALLER DE POCIONES,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,8123134,5,SAVKA BELEN,MIRANDA,SILVA,1977,2024-02,HP14148,TALLER DE POCIONES,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,8123134,5,SAVKA BELEN,MIRANDA,SILVA,1977,2024-02,HP14148,TALLER DE POCIONES,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,14965882,K,MARIANA CATALINA,MUÑOZ,ALFARO,2081,2024-02,HP14148,TALLER DE POCIONES,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,14965882,K,MARIANA CATALINA,MUÑOZ,ALFARO,2081,2024-02,HP14148,TALLER DE POCIONES,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,16561468,8,VENUS CELENE,PIZARRO,MAZUELA,2088,2024-02,HP14148,TALLER DE POCIONES,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,16561468,8,VENUS CELENE,PIZARRO,MAZUELA,2088,2024-02,HP14148,TALLER DE POCIONES,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,8947582,4,DIEGO JAVIER,RIVERA,RAMÍREZ,2086,2024-02,HP14148,TALLER DE POCIONES,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,8947582,4,DIEGO JAVIER,RIVERA,RAMÍREZ,2086,2024-02,HP14148,TALLER DE POCIONES,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2011-01,Beauxbaton,23327090,5,CHRISTOPHER PATRICIO,ROJAS,CARVAJAL,2101,2024-02,HP14148,TALLER DE POCIONES,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2011-01,Beauxbaton,23327090,5,CHRISTOPHER PATRICIO,ROJAS,CARVAJAL,2101,2024-02,HP14148,TALLER DE POCIONES,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,17412098,4,SEBASTIÁN IGNACIO,SANTANA,JAIME,2027,2024-02,HP14148,TALLER DE POCIONES,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,17412098,4,SEBASTIÁN IGNACIO,SANTANA,JAIME,2027,2024-02,HP14148,TALLER DE POCIONES,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,7599474,4,GENESIS ESTER,URBINA,OLIVARES,2003,2024-02,HP14148,TALLER DE POCIONES,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,7599474,4,GENESIS ESTER,URBINA,OLIVARES,2003,2024-02,HP14148,TALLER DE POCIONES,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,11353282,8,JOSÉ IGNACIO,VALENZUELA,OCARES,2044,2024-02,HP14148,TALLER DE POCIONES,MAR,,
